nome_arquivo,setor_subpasta,coluna_camara,nivel_camara,posicao_rack,localizacao_formatada,codigo_produto,descricao_produto,categoria,quantidade_estoque,validade,status_observacao
Screenshot_20260824_165647_Calculator.jpg,Coluna 5 piso,5,Piso,Direita,congelado:C5-N1-D:misto,19655,SOBCOX FGO CG ASSA F SADIA 800G FÁCIL SADIA,aves,32.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_170128_Calculator.jpg,Coluna 5 piso,5,Piso,Esquerda,congelado:C5-N1-E:misto,19637,FILEZINHO FGO CG PERDIGAO BDL KG,aves,156.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_170200_Calculator.jpg,Coluna 5 piso,5,Piso,Direita,congelado:C5-N1-D:misto,37000,FILE PEITO FGO CG CORTE SADIA BDL KG,aves,132.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_170236_Dext Mobile SM Novo Atacarejo.jpg,Coluna 5 piso,5,Piso,Esquerda,congelado:C5-N1-E:misto,52601,FILE DE PEITO CONG FGO FORMOSO 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_170617_Dext Mobile SM Novo Atacarejo.jpg,Coluna 5 piso,5,Piso,Direita,congelado:C5-N1-D:misto,22862,PEITO FGO CONG NATTO IND KG,aves,162.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_160028_Calculator.jpg,Coluna 6 piso,6,Piso,Esquerda,congelado:C6-N1-E:misto,28028,FILE PEITO FGO CG GUIBON KG,aves,15.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_160148_Calculator.jpg,Coluna 6 piso,6,Piso,Direita,congelado:C6-N1-D:misto,97630,FILEZINHO FGO SASSAMI CG GUIBON 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_160514_Calculator.jpg,Coluna 6 piso,6,Piso,Esquerda,congelado:C6-N1-E:misto,7894904602919,PERNIL SUI CONG SUCULENT SEARA KG TEMP,aves,919.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_161156_Calculator.jpg,Coluna 6 piso,6,Piso,Direita,congelado:C6-N1-D:misto,76485,PANCETA SUIN CONG PORC SEARA KG,suino,72.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_161300_Calculator.jpg,Coluna 6 piso,6,Piso,Esquerda,congelado:C6-N1-E:misto,76486,FILE MIGNON CONG PORC SEARA KG,aves,19.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_161356_Calculator.jpg,Coluna 6 piso,6,Piso,Direita,congelado:C6-N1-D:misto,19632,FILE PEITO FGO CG SADIA BDL KG,aves,252.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_162445_Calculator.jpg,Coluna 6 piso,6,Piso,Esquerda,congelado:C6-N1-E:misto,11877,COXA FGO CG MAURICEA LQF PCT 1 KG CONAS,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_162519_Calculator.jpg,Coluna 6 piso,6,Piso,Direita,congelado:C6-N1-D:misto,20749,FILEZINHO FGO LQF CONG SEARA PCTL KG,aves,736.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_162639_Dext Mobile SM Novo Atacarejo.jpg,Coluna 6 piso,6,Piso,Esquerda,congelado:C6-N1-E:misto,47069,FILE PEIT CG SEARA DAGRANJA BD 600G SEARA DE PEITO,aves,75.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_162931_Calculator.jpg,Coluna 6 piso,6,Piso,Direita,congelado:C6-N1-D:misto,20743,COXA FGO CG SEARA BDL KG,aves,72.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_162951_Calculator.jpg,Coluna 6 piso,6,Piso,Esquerda,congelado:C6-N1-E:misto,20754,COXA LQF SEARA 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_163132_Calculator.jpg,Coluna 6 piso,6,Piso,Direita,congelado:C6-N1-D:misto,19633,FILEZINHO FGO CONG SADIA BDL KG 6X12,aves,72.0,00/00/00,Pendente de atualização de data
20260822_121005.jpg,Coluna 7 aéreo,7,Aéreo,Esquerda,congelado:C7-N2-E:misto,PEND-389,¯ PETTO FGO CÓD\G0 DO,aves,0.0,00/00/00,Pendente de atualização de data
20260822_121012.jpg,Coluna 7 aéreo,7,Aéreo,Direita,congelado:C7-N2-D:misto,20807,20260822_121012.JPG,aves,151.0,00/00/00,Pendente de atualização de data
20260822_121051.jpg,Coluna 7 aéreo,7,Aéreo,Esquerda,congelado:C7-N2-E:misto,PEND-391,20260822_121051.JPG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_164402_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Direita,congelado:C1-N2-D:misto,31841,FILEZINHO SASSAMI NATTO CONG BD IKG NAT. FILEZINHO DE PEITO (SASSAMI) FRESCO CORTES,aves,149.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_103529_Calculator.jpg,Coluna 7 aéreo\Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Esquerda,congelado:C1-N2-E:misto,20754,COXA LQF SEARA 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_103604_Calculator.jpg,Coluna 7 aéreo\Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Direita,congelado:C1-N2-D:misto,20749,FILEZINHO FGO LQF CONG SEARA PCTL KG,aves,736.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_103750_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 1 piso\Coluna 1 aéreo,1,Aéreo,Esquerda,congelado:C1-N2-E:misto,23645,COXA SOB FGO CONG AURORA FW PACK KG,aves,664.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_102816_Calculator.jpg,Coluna 7 aéreo\Coluna 1 piso,1,Aéreo,Direita,congelado:C1-N2-D:misto,19874,FGO INT CONG MAURICEA KG,aves,740.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_102841_Calculator.jpg,Coluna 7 aéreo\Coluna 1 piso,1,Aéreo,Esquerda,congelado:C1-N2-E:misto,20249,PEITO FGO CONG MAURICEA BDL KG ARTES CONGELADOS DE FRANGO ÃKG,aves,24.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_102914_Calculator.jpg,Coluna 7 aéreo\Coluna 1 piso,1,Aéreo,Direita,congelado:C1-N2-D:misto,20264,PEITO FGO CONG MAURICEA IND KG,aves,540.0,00/00/00,Pendente de atualização de data
20260822_160557.jpg,Coluna 7 aéreo\Coluna 3 aéreo,3,Aéreo,Esquerda,congelado:C3-N2-E:misto,19637,20260822_160557.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_160624.jpg,Coluna 7 aéreo\Coluna 3 aéreo,3,Aéreo,Direita,congelado:C3-N2-D:misto,PEND-400,20260822_160624.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_160950.jpg,Coluna 7 aéreo\Coluna 3 aéreo,3,Aéreo,Esquerda,congelado:C3-N2-E:misto,PEND-401,20260822_160950.JPG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_160728_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 3 aéreo,3,Aéreo,Direita,congelado:C3-N2-D:misto,20743,COXA FGO CG SEARA BDL KG,aves,221.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_160835_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 3 aéreo,3,Aéreo,Esquerda,congelado:C3-N2-E:misto,19628,FILE PEITO FGO CG PERDIGAO 800G JÁ SOLTINHA PERDIGÃO,aves,310.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_160927_Calculator.jpg,Coluna 7 aéreo\Coluna 3 aéreo,3,Aéreo,Direita,congelado:C3-N2-D:misto,63298,COXA C SOB DORSAL CANCAO ENV KG,aves,225.0,00/00/00,Pendente de atualização de data
20260822_155739.jpg,Coluna 7 aéreo\Coluna 4\Coluna 4 aéreo,4,Aéreo,Esquerda,congelado:C4-N2-E:misto,PEND-405,20260822_155739.JPG,aves,72.0,00/00/00,Pendente de atualização de data
20260822_155748.jpg,Coluna 7 aéreo\Coluna 4\Coluna 4 aéreo,4,Aéreo,Direita,congelado:C4-N2-D:misto,PEND-406,20260822_155748.JPG,aves,720.0,00/00/00,Pendente de atualização de data
20260822_155754.jpg,Coluna 7 aéreo\Coluna 4\Coluna 4 aéreo,4,Aéreo,Esquerda,congelado:C4-N2-E:misto,PEND-407,20260822_155754.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_155800.jpg,Coluna 7 aéreo\Coluna 4\Coluna 4 aéreo,4,Aéreo,Direita,congelado:C4-N2-D:misto,PEND-408,FGO CG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_160051_Calculator.jpg,Coluna 7 aéreo\Coluna 4\Coluna 4 aéreo,4,Aéreo,Esquerda,congelado:C4-N2-E:misto,22703,PEITO FGO CG NATTO BDL KG NATTO PEITO CORTES CONGELADOS DE FRANGO,aves,240.0,00/00/00,Pendente de atualização de data
Screenshot_20260825_101045_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 4\Coluna 4 aéreo,4,Aéreo,Direita,congelado:C4-N2-D:misto,11736,PERTENC FGO CANJA CG MAURICEA KG,aves,384.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_171733_Calculator.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Esquerda,congelado:C4-N2-E:misto,22862,PEITO FGO CONG NATTO IND KG,aves,90.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_171850_Calculator.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Direita,congelado:C4-N2-D:misto,19629,FILEZINHO FGO CONG PERDIGAO PCT800G,aves,180.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_171925_Calculator.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Esquerda,congelado:C4-N2-E:misto,20723,FILE PEITO FGO C ASSA F SEARA 800G SEARA ASSA ÁCI( DE PEITO,aves,20.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_172003_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Direita,congelado:C4-N2-D:misto,20727,FGO INT CONG ASSA F SEARA KG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_172023_Calculator.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Esquerda,congelado:C4-N2-E:misto,71904,COXA C SOB CONG GUIBON KG,aves,72.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_172118_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Direita,congelado:C4-N2-D:misto,63298,COXA C SOB DORSAL CANCAO ENV KG,aves,54.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_172142_Calculator.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Esquerda,congelado:C4-N2-E:misto,47058,COXA FGO CG SEARA TEMP LQF 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_172835_Calculator.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Direita,congelado:C4-N2-D:misto,31841,FILEZINHO SASSAMI NATTO CONG BD IKG NAT. FILEZINHO DE PEITO (SASSAMI) FRESCO CORTES,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_172855_Calculator.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Esquerda,congelado:C4-N2-E:misto,22706,COXA FGO CG NATTO BDL KG,aves,144.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_173032_Calculator.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Direita,congelado:C4-N2-D:misto,11736,18X1D PERTENC FGO CANJA CG MAURICEA KG,aves,288.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_173235_Calculator.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Esquerda,congelado:C4-N2-E:misto,22862,PEITO FGO CONG NATTO IND KG,aves,72.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_173324_Calculator.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Direita,congelado:C4-N2-D:misto,22709,FIGADO FGO CG NATTO BDL KG,aves,36.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_173619_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 4,4,Aéreo,Esquerda,congelado:C4-N2-E:misto,37016,PEITO FGO TEMP DESF CG SADIA 400G SDIA,aves,36.0,00/00/00,Pendente de atualização de data
20260822_154410.jpg,Coluna 7 aéreo\Coluna 5 aéreo,5,Aéreo,Direita,congelado:C5-N2-D:misto,20747,20260822_154410.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_154430.jpg,Coluna 7 aéreo\Coluna 5 aéreo,5,Aéreo,Esquerda,congelado:C5-N2-E:misto,PEND-425,20260822_154430.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_154438.jpg,Coluna 7 aéreo\Coluna 5 aéreo,5,Aéreo,Direita,congelado:C5-N2-D:misto,PEND-426,20260822_154438.JPG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_154559_Calculator.jpg,Coluna 7 aéreo\Coluna 5 aéreo,5,Aéreo,Esquerda,congelado:C5-N2-E:misto,31841,FILEZINHO SASSAMI NATTO CONG BD IKG NAT. FILEZINHO DE PEITO (SASSAMI) FRESCO CORTES,aves,420.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_154755_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 5 aéreo,5,Aéreo,Direita,congelado:C5-N2-D:misto,52628,COXA C SOB FGO FORMOSO CONG KG G,aves,495.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_154858_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 5 aéreo,5,Aéreo,Esquerda,congelado:C5-N2-E:misto,63298,COXA C SOB DORSAL CANCAO ENV KG,aves,225.0,00/00/00,Pendente de atualização de data
20260822_121247.jpg,Coluna 7 aéreo\Coluna 5 piso\Coluna 6 aéreo,6,Aéreo,Direita,congelado:C6-N2-D:misto,PEND-430,20260822_121247.JPG,aves,27.0,00/00/00,Pendente de atualização de data
20260822_121730.jpg,Coluna 7 aéreo\Coluna 5 piso\Coluna 6 aéreo,6,Aéreo,Esquerda,congelado:C6-N2-E:misto,PEND-431,20260822_121730.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_121736.jpg,Coluna 7 aéreo\Coluna 5 piso\Coluna 6 aéreo,6,Aéreo,Direita,congelado:C6-N2-D:misto,PEND-432,20260822_121736.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_121739.jpg,Coluna 7 aéreo\Coluna 5 piso\Coluna 6 aéreo,6,Aéreo,Esquerda,congelado:C6-N2-E:misto,PEND-433,20260822_121739.JPG,aves,0.0,00/00/00,Pendente de atualização de data
20260822_123427.jpg,Coluna 7 aéreo\Coluna 5 piso\Coluna 6 aéreo,6,Aéreo,Direita,congelado:C6-N2-D:misto,PEND-434,20260822_123427.JPG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_122110_Calculator.jpg,Coluna 7 aéreo\Coluna 5 piso\Coluna 6 aéreo,6,Aéreo,Esquerda,congelado:C6-N2-E:misto,53547,FRANGO CONG CAIPIRA NHO BENTO KG,aves,432.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_164413_Calculator.jpg,Coluna 7 aéreo\Coluna 5 piso,5,Aéreo,Direita,congelado:C5-N2-D:misto,52627,PEITO DE FRANGO FORMOSO CONG IND KG,aves,682.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_164622_Calculator.jpg,Coluna 7 aéreo\Coluna 5 piso,5,Aéreo,Esquerda,congelado:C5-N2-E:misto,22712,CARCACA FGO CG NATTO KG,aves,34.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_164716_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 5 piso,5,Aéreo,Direita,congelado:C5-N2-D:misto,99747,LING SUINA SEARA CG 600G CHIMICHURRI,suino,34.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_164745_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 5 piso,5,Aéreo,Esquerda,congelado:C5-N2-E:misto,97641,CORACAO FRANGO CONG GUIBON SC 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_165558_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 5 piso,5,Aéreo,Direita,congelado:C5-N2-D:misto,19654,COXA FGO CG ASSA F SADIA 800G,aves,48.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_165647_Calculator.jpg,Coluna 7 aéreo\Coluna 5 piso,5,Aéreo,Esquerda,congelado:C5-N2-E:misto,19655,SOBCOX FGO CG ASSA F SADIA 800G FÁCIL SADIA,aves,32.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_170128_Calculator.jpg,Coluna 7 aéreo\Coluna 5 piso,5,Aéreo,Direita,congelado:C5-N2-D:misto,19637,FILEZINHO FGO CG PERDIGAO BDL KG,aves,156.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_170200_Calculator.jpg,Coluna 7 aéreo\Coluna 5 piso,5,Aéreo,Esquerda,congelado:C5-N2-E:misto,37000,FILE PEITO FGO CG CORTE SADIA BDL KG,aves,132.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_170236_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 5 piso,5,Aéreo,Direita,congelado:C5-N2-D:misto,52601,FILE DE PEITO CONG FGO FORMOSO 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_170617_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 5 piso,5,Aéreo,Esquerda,congelado:C5-N2-E:misto,22862,PEITO FGO CONG NATTO IND KG,aves,162.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_160028_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Direita,congelado:C6-N2-D:misto,28028,FILE PEITO FGO CG GUIBON KG,aves,15.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_160148_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Esquerda,congelado:C6-N2-E:misto,97630,FILEZINHO FGO SASSAMI CG GUIBON 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_160514_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Direita,congelado:C6-N2-D:misto,7894904602919,PERNIL SUI CONG SUCULENT SEARA KG TEMP,aves,919.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_161156_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Esquerda,congelado:C6-N2-E:misto,76485,PANCETA SUIN CONG PORC SEARA KG,suino,72.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_161300_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Direita,congelado:C6-N2-D:misto,76486,FILE MIGNON CONG PORC SEARA KG,aves,19.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_161356_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Esquerda,congelado:C6-N2-E:misto,19632,FILE PEITO FGO CG SADIA BDL KG,aves,252.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_162445_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Direita,congelado:C6-N2-D:misto,11877,COXA FGO CG MAURICEA LQF PCT 1 KG CONAS,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_162519_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Esquerda,congelado:C6-N2-E:misto,20749,FILEZINHO FGO LQF CONG SEARA PCTL KG,aves,736.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_162639_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Direita,congelado:C6-N2-D:misto,47069,FILE PEIT CG SEARA DAGRANJA BD 600G SEARA DE PEITO,aves,75.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_162931_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Esquerda,congelado:C6-N2-E:misto,20743,COXA FGO CG SEARA BDL KG,aves,72.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_162951_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Direita,congelado:C6-N2-D:misto,20754,COXA LQF SEARA 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_163132_Calculator.jpg,Coluna 7 aéreo\Coluna 6 piso,6,Aéreo,Esquerda,congelado:C6-N2-E:misto,19633,FILEZINHO FGO CONG SADIA BDL KG 6X12,aves,72.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_153548_Calculator.jpg,Coluna 7 aéreo\Coluna 7 piso,7,Aéreo,Direita,congelado:C7-N2-D:misto,52626,32X1D FILEZINHO SASSAM FRANGO FORMOSO 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_153627_Calculator.jpg,Coluna 7 aéreo\Coluna 7 piso,7,Aéreo,Esquerda,congelado:C7-N2-E:misto,52624,12X1D COXA C SOBRECOXA FGO FORMOSO BJ 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_153709_Calculator.jpg,Coluna 7 aéreo\Coluna 7 piso,7,Aéreo,Direita,congelado:C7-N2-D:misto,52601,FILE DE PEITO CONG FGO FORMOSO 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_154700_Calculator.jpg,Coluna 7 aéreo\Coluna 7 piso,7,Aéreo,Esquerda,congelado:C7-N2-E:misto,52627,PEITO DE FRANGO FORMOSO CONG IND KG,aves,75.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_154733_Dext Mobile SM Novo Atacarejo.jpg,Coluna 7 aéreo\Coluna 7 piso,7,Aéreo,Direita,congelado:C7-N2-D:misto,52629,ASA DE FGO FORMOSO CONG INDIVIDUAL,aves,135.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_154907_Calculator.jpg,Coluna 7 aéreo\Coluna 7 piso,7,Aéreo,Esquerda,congelado:C7-N2-E:misto,9599,FILEZINHO FGO CONG AURORA BDL KG,aves,264.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_155106_Calculator.jpg,Coluna 7 aéreo\Coluna 7 piso,7,Aéreo,Direita,congelado:C7-N2-D:misto,59046,FILEZINHO DE FRANGO NATTO EMP CROC 700G,aves,30.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_155227_Calculator.jpg,Coluna 7 aéreo\Coluna 7 piso,7,Aéreo,Esquerda,congelado:C7-N2-E:misto,102291,FILEZINHO FGO GRE TEM CG NATTO 700G,aves,12.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_121335_Calculator.jpg,Coluna 7 aéreo,7,Aéreo,Direita,congelado:C7-N2-D:misto,20748,FILEZINHO FGO CG SEARA BDL KG SEARA 'FT(EZTHHO,aves,228.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_121442_Calculator.jpg,Coluna 7 aéreo,7,Aéreo,Esquerda,congelado:C7-N2-E:misto,22703,PEITO FGO CG NATTO BDL KG NATTO PEITO CORTES CONGELADOS DE FRANGO,aves,112.0,00/00/00,Pendente de atualização de data
20260822_112720.jpg,Coluna 8 aéreo,8,Aéreo,Direita,congelado:C8-N2-D:misto,1053,CARRE SUINO CG 1053-25 27/07127 GERADO EM 16/00/26 POR OLIVEIRA 1007,suino,1007.0,00/00/00,Pendente de atualização de data
20260822_112727.jpg,Coluna 8 aéreo,8,Aéreo,Esquerda,congelado:C8-N2-E:misto,20440,20260822_112727.JPG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_123855_Dext Mobile SM Novo Atacarejo.jpg,Coluna 8 aéreo\Coluna 8 piso,8,Aéreo,Direita,congelado:C8-N2-D:misto,10030,LING TOSC FGO CG FGO NATTO 3KG 3 KG TTÔ LING%ZIDA DE FRANGO,suino,3.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_123917_Dext Mobile SM Novo Atacarejo.jpg,Coluna 8 aéreo\Coluna 8 piso,8,Aéreo,Esquerda,congelado:C8-N2-E:misto,9358,LING FRANGO CG AURORA PCT5KG,aves,25.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_123946_Calculator.jpg,Coluna 8 aéreo\Coluna 8 piso,8,Aéreo,Direita,congelado:C8-N2-D:misto,20756,COXIN ASA FGO LQF SEARA PCTL KG,aves,108.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_133226_Calculator.jpg,Coluna 8 aéreo\Coluna 8 piso,8,Aéreo,Esquerda,congelado:C8-N2-E:misto,52601,FILE DE PEITO CONG FGO FORMOSO 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_133330_Calculator.jpg,Coluna 8 aéreo\Coluna 8 piso,8,Aéreo,Direita,congelado:C8-N2-D:misto,52622,PEITO DE FGO FGO FORMOSO BJ IKG,aves,96.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_133403_Calculator.jpg,Coluna 8 aéreo\Coluna 8 piso,8,Aéreo,Esquerda,congelado:C8-N2-E:misto,52624,COXA C SOBRECOXA FGO FORMOSO BJ 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_133449_Dext Mobile SM Novo Atacarejo.jpg,Coluna 8 aéreo\Coluna 8 piso,8,Aéreo,Direita,congelado:C8-N2-D:misto,20748,FILEZINHO FGO CG SEARA BDL KG 12X20 SEARA 'FT(EZTHHO,aves,240.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_113131_Dext Mobile SM Novo Atacarejo.jpg,Coluna 8 aéreo,8,Aéreo,Esquerda,congelado:C8-N2-E:misto,52627,PEITO DE FRANGO FORMOSO CONG IND KG,aves,555.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_114429_Dext Mobile SM Novo Atacarejo.jpg,Coluna 8 aéreo,8,Aéreo,Direita,congelado:C8-N2-D:misto,79040,65<0 DETALHE PRODUTO COXINHA ASA CANCAO LQF 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_114831_Calculator.jpg,Coluna 8 aéreo,8,Aéreo,Esquerda,congelado:C8-N2-E:misto,19633,FILEZINHO FGO CONG SADIA BDL KG 26<2,aves,312.0,00/00/00,Pendente de atualização de data
Screenshot_20260822_115019_Dext Mobile SM Novo Atacarejo.jpg,Coluna 8 aéreo,8,Aéreo,Direita,congelado:C8-N2-D:misto,27369,FILEZIN EMPANADO NATTO FGO CG 700G 28X1D NATTO,aves,280.0,00/00/00,Pendente de atualização de data
20260822_104339.jpg,Coluna 9 aéreo,9,Aéreo,Esquerda,congelado:C9-N2-E:misto,47061,FGO PASSAR CONG 28/07/27 47061,aves,0.0,00/00/00,Pendente de atualização de data
20260822_104343.jpg,Coluna 9 aéreo,9,Aéreo,Direita,congelado:C9-N2-D:misto,PEND-482,20260822_104343.JPG,aves,0.0,00/00/00,Pendente de atualização de data
Screenshot_20260824_120814_Dext Mobile SM Novo Atacarejo.jpg,Coluna 9 aéreo\Coluna 9 piso,9,Aéreo,Esquerda,congelado:C9-N2-E:misto,19588,FGO PASSARIN CONG SADIA PCT 1 KG,aves,1.0,00/00/00,Pendente de atualização de data
